date,hour,label,count,weather_type,temperature,humidity,wind_speed
04/06/2015,09,3,95,1,15.0,0.48,14.8
04/06/2015,10,3,49,1,17.8,0.37,14.8
04/06/2015,11,3,36,1,20.0,0.33,22.2
04/06/2015,12,3,66,1,21.7,0.29,22.2
04/06/2015,13,3,50,1,25.0,0.19,33.3
04/06/2015,14,3,44,1,25.0,0.25,20.4
04/06/2015,15,3,51,1,24.4,0.32,29.6
04/06/2015,16,3,69,1,25.0,0.32,29.6
04/06/2015,17,3,120,0,23.9,0.36,27.8
04/06/2015,18,3,126,0,23.3,0.37,25.9
04/06/2015,19,3,145,0,22.8,0.38,22.2
04/06/2015,20,3,110,0,19.4,0.52,18.5
04/06/2015,21,3,72,1,18.3,0.58,18.5
04/06/2015,22,3,59,0,18.0,0.59,20.4
04/06/2015,23,3,46,0,18.9,0.56,18.5
04/07/2012,00,3,38,2,10.6,0.29,16.7
04/07/2012,01,3,33,2,9.4,0.29,24.1
04/07/2012,02,3,18,2,8.9,0.32,16.7
04/07/2012,03,3,14,2,7.2,0.37,11.1
04/07/2012,04,3,2,2,6.7,0.35,11.1
04/07/2012,05,3,1,2,6.7,0.37,13.0
04/07/2012,06,3,3,2,7.2,0.34,18.5
04/07/2012,07,3,13,2,8.3,0.34,16.7
04/07/2012,08,3,39,2,10.6,0.31,16.7
04/07/2012,09,3,82,1,12.2,0.28,16.7
04/07/2012,10,3,71,1,13.3,0.24,20.4
04/07/2012,11,3,127,2,14.4,0.22,25.9
04/07/2012,12,3,107,2,16.1,0.21,13.0
04/07/2012,13,3,121,2,16.1,0.21,20.4
04/07/2012,14,3,72,2,17.2,0.2,25.9
04/07/2012,15,3,95,2,17.0,0.19,27.8
04/07/2012,16,3,65,2,18.3,0.19,27.8
04/07/2012,17,3,77,2,18.3,0.17,20.4
04/07/2012,18,3,88,2,17.8,0.17,22.2
04/07/2012,19,3,76,2,16.1,0.2,14.8
04/07/2012,20,3,45,2,16.1,0.2,13.0
04/07/2012,21,3,41,2,15.0,0.2,13.0
04/07/2012,22,3,22,2,14.4,0.22,14.8
04/07/2012,23,3,30,2,13.3,0.25,14.8
04/07/2013,00,3,38,0,7.2,0.6,22.2
04/07/2013,01,3,19,0,7.2,0.53,18.5
04/07/2013,02,3,20,0,6.7,0.55,16.7
04/07/2013,03,3,12,0,6.1,0.6,13.0
04/07/2013,04,3,2,1,5.6,0.67,16.7
04/07/2013,05,3,8,0,6.1,0.71,20.4
04/07/2013,06,3,33,1,5.6,0.73,18.5
04/07/2013,07,3,28,1,6.7,0.68,20.4
04/07/2013,08,3,42,1,7.8,0.68,20.4
04/07/2013,09,3,78,1,10.0,0.57,22.2
04/07/2013,10,3,132,1,11.7,0.52,25.9
04/07/2013,11,3,144,1,14.0,0.48,22.2
04/07/2013,12,3,116,0,16.1,0.36,33.3
04/07/2013,13,3,132,0,17.8,0.34,29.6
04/07/2013,14,3,98,0,20.0,0.31,27.8
04/07/2013,15,3,119,0,20.0,0.3,29.6
04/07/2013,16,3,86,0,21.7,0.28,29.6
04/07/2013,17,3,95,1,21.7,0.28,29.6
04/07/2013,18,3,96,0,19.4,0.36,20.4
04/07/2013,19,3,85,0,19.4,0.34,18.5
04/07/2013,20,3,61,1,16.1,0.52,18.5
04/07/2013,21,3,34,0,16.1,0.52,22.2
04/07/2013,22,3,35,1,15.6,0.55,18.5
04/07/2013,23,3,12,1,16.1,0.5,18.5
04/07/2014,00,3,5,4,8.9,0.5,9.3
04/07/2014,01,3,1,4,7.8,0.54,9.3
04/07/2014,04,3,3,4,8.3,0.61,0.0
04/07/2014,05,3,13,4,8.3,0.61,0.0
04/07/2014,06,3,21,9,8.3,0.63,5.6
04/07/2014,07,3,57,9,8.3,0.54,13.0
04/07/2014,08,3,121,9,8.0,0.62,13.0
04/07/2014,09,3,36,9,6.1,0.74,14.8
04/07/2014,10,3,12,9,6.1,0.8,18.5
04/07/2014,11,3,7,9,6.0,0.81,14.8
04/07/2014,12,3,8,9,7.0,0.81,13.0
04/07/2014,13,3,11,9,9.4,0.86,18.5
04/07/2014,14,3,13,4,11.0,0.88,9.3
04/07/2014,15,3,3,9,12.0,0.82,5.6
04/07/2014,16,3,8,9,11.0,0.88,14.8
04/07/2014,17,3,33,9,12.0,0.88,7.4
04/07/2014,18,3,40,9,11.7,0.93,11.1
04/07/2014,19,3,46,9,12.0,0.88,13.0
04/07/2014,20,3,38,9,12.0,0.88,7.4
04/07/2014,21,3,26,9,12.0,0.94,7.4
04/07/2014,22,3,26,4,12.0,0.94,18.5
04/07/2014,23,3,23,4,11.7,0.86,13.0
04/07/2015,00,3,17,0,17.8,0.63,18.5
04/07/2015,01,3,5,4,18.3,0.61,14.8
04/07/2015,03,3,2,9,17.8,0.67,9.3
04/07/2015,04,3,1,4,17.2,0.72,5.6
04/07/2015,05,3,20,9,16.7,0.75,0.0
04/07/2015,06,3,47,0,15.0,0.81,9.3
04/07/2015,07,3,212,0,17.0,0.72,13.0
04/07/2015,08,3,291,0,17.8,0.75,16.7
04/07/2015,09,3,111,4,17.8,0.75,13.0
04/07/2015,10,3,31,4,18.9,0.7,13.0
04/07/2015,11,3,40,4,18.9,0.73,14.8
04/07/2015,12,3,47,4,20.6,0.65,14.8
04/07/2015,13,3,70,4,21.7,0.66,20.4
04/07/2015,14,3,60,4,21.0,0.64,13.0
04/07/2015,15,3,49,4,21.1,0.65,24.1
04/07/2015,16,3,67,4,21.1,0.65,16.7
04/07/2015,17,3,112,4,21.1,0.65,18.5
04/07/2015,18,3,116,4,19.4,0.73,13.0
04/07/2015,19,3,116,4,20.0,0.73,13.0
04/07/2015,20,3,80,4,18.9,0.75,13.0
04/07/2015,21,3,76,4,18.3,0.78,7.4
04/07/2015,22,3,49,4,18.3,0.84,5.6
04/07/2015,23,3,39,4,19.0,0.83,0.0
04/08/2012,00,3,36,2,12.8,0.25,14.8
04/08/2012,01,3,21,2,13.3,0.24,14.8
04/08/2012,02,3,11,2,12.2,0.25,9.3
04/08/2012,03,3,11,2,11.1,0.41,0.0
04/08/2012,04,3,3,2,10.0,0.46,0.0
04/08/2012,05,3,4,2,9.4,0.36,0.0
04/08/2012,06,3,7,0,10.0,0.28,11.1
04/08/2012,07,3,8,1,10.6,0.31,13.0
04/08/2012,08,3,22,0,13.3,0.26,14.8
04/08/2012,09,3,41,0,15.6,0.25,14.8
04/08/2012,10,3,78,0,16.1,0.24,18.5
04/08/2012,11,3,86,1,17.8,0.24,16.7
04/08/2012,12,3,118,1,20.0,0.22,11.1
04/08/2012,13,3,111,1,21.1,0.18,29.6
04/08/2012,14,3,81,1,22.2,0.17,24.1
04/08/2012,15,3,86,0,23.0,0.19,22.2
04/08/2012,16,3,74,0,21.7,0.22,20.4
04/08/2012,17,3,81,0,21.7,0.25,22.2
04/08/2012,18,3,66,1,20.6,0.24,25.9
04/08/2012,19,3,66,1,18.9,0.28,27.8
04/08/2012,20,3,51,2,17.2,0.33,14.8
04/08/2012,21,3,23,1,16.1,0.35,14.8
04/08/2012,22,3,29,0,15.6,0.39,16.7
04/08/2012,23,3,14,0,15.0,0.39,18.5
04/08/2013,00,3,11,1,15.6,0.47,11.1
04/08/2013,01,3,2,1,14.4,0.6,13.0
04/08/2013,02,3,2,0,15.6,0.53,16.7
04/08/2013,03,3,2,1,13.9,0.59,11.1
04/08/2013,04,3,1,1,12.8,0.67,13.0
04/08/2013,05,3,8,1,12.2,0.72,11.1
04/08/2013,06,3,39,1,11.7,0.69,11.1
04/08/2013,07,3,186,0,13.3,0.67,13.0
04/08/2013,08,3,162,0,15.0,0.6,13.0
04/08/2013,09,3,59,0,16.7,0.52,5.6
04/08/2013,10,3,17,4,19.4,0.47,7.4
04/08/2013,11,3,32,4,21.1,0.42,9.3
04/08/2013,12,3,40,4,23.3,0.37,9.3
04/08/2013,13,3,36,4,25.6,0.31,11.1
04/08/2013,14,3,36,0,26.1,0.31,14.8
04/08/2013,15,3,36,0,26.1,0.3,13.0
04/08/2013,16,3,53,0,25.6,0.32,18.5
04/08/2013,17,3,96,0,23.9,0.36,16.7
04/08/2013,18,3,94,0,22.2,0.41,16.7
04/08/2013,19,3,115,1,21.1,0.44,14.8
04/08/2013,20,3,80,1,20.6,0.49,14.8
04/08/2013,21,3,61,1,20.0,0.47,16.7
04/08/2013,22,3,46,0,18.3,0.58,20.4
04/08/2013,23,3,30,0,18.3,0.58,22.2
04/08/2014,00,3,9,4,12.0,0.88,7.4
04/08/2014,01,3,2,4,12.0,0.88,7.4
04/08/2014,04,3,1,4,11.7,0.93,5.6
04/08/2014,05,3,10,4,12.2,0.9,16.7
04/08/2014,06,3,38,4,12.0,0.94,18.5
04/08/2014,07,3,134,4,13.0,0.88,18.5
04/08/2014,08,3,268,4,14.0,0.88,11.1
04/08/2014,09,3,65,4,14.0,0.88,9.3
04/08/2014,10,3,31,4,16.0,0.77,18.5
04/08/2014,11,3,32,4,17.2,0.56,18.5
04/08/2014,12,3,40,0,18.9,0.37,24.1
04/08/2014,13,3,47,0,18.9,0.37,33.3
04/08/2014,14,3,48,0,18.3,0.39,22.2
04/08/2014,15,3,45,0,17.8,0.4,20.4
04/08/2014,16,3,53,0,17.8,0.41,20.4
04/08/2014,17,3,94,0,17.8,0.4,25.9
04/08/2014,18,3,122,0,16.7,0.38,25.9
04/08/2014,19,3,117,0,15.6,0.39,14.8
04/08/2014,20,3,85,0,14.4,0.42,11.1
04/08/2014,21,3,54,1,14.4,0.42,9.3
04/08/2014,22,3,43,1,12.8,0.57,0.0
04/08/2014,23,3,38,1,11.7,0.61,5.6
04/08/2015,00,3,3,9,14.0,0.88,35.2
04/08/2015,03,3,1,9,10.0,0.83,22.2
04/08/2015,04,3,1,9,9.4,0.83,20.4
04/08/2015,05,3,19,9,9.0,0.87,20.4
04/08/2015,06,3,59,9,9.0,0.87,18.5
04/08/2015,07,3,139,9,9.0,0.87,16.7
04/08/2015,08,3,228,9,9.0,0.82,18.5
04/08/2015,09,3,61,9,9.0,0.82,16.7
04/08/2015,10,3,36,4,9.4,0.8,22.2
04/08/2015,11,3,29,4,10.0,0.76,24.1
04/08/2015,12,3,39,4,10.0,0.82,14.8
04/08/2015,13,3,36,4,10.0,0.8,13.0
04/08/2015,14,3,37,4,10.0,0.83,16.7
04/08/2015,15,3,37,4,10.0,0.8,18.5
04/08/2015,16,3,39,4,10.0,0.8,14.8
04/08/2015,17,3,112,4,10.0,0.8,16.7
04/08/2015,18,3,104,4,9.0,0.82,5.6
04/08/2015,19,3,76,9,9.0,0.87,24.1
04/08/2015,20,3,53,4,9.0,0.87,14.8
04/08/2015,21,3,51,4,8.3,0.83,14.8
04/08/2015,22,3,36,4,7.8,0.86,16.7
04/08/2015,23,3,27,9,7.8,0.86,14.8
04/09/2012,00,3,8,1,13.9,0.4,9.3
04/09/2012,01,3,2,1,13.9,0.3,13.0
04/09/2012,04,3,1,2,12.8,0.25,13.0
04/09/2012,05,3,6,2,12.2,0.26,14.8
04/09/2012,06,3,35,1,11.7,0.3,13.0
04/09/2012,07,3,120,2,12.8,0.3,13.0
04/09/2012,08,3,207,2,13.9,0.32,24.1
04/09/2012,09,3,57,1,15.6,0.28,33.3
04/09/2012,10,3,31,1,17.2,0.28,27.8
04/09/2012,11,3,30,1,18.3,0.28,48.2
04/09/2012,12,3,43,1,17.8,0.29,38.9
04/09/2012,13,3,36,1,19.4,0.27,37.0
04/09/2012,14,3,27,1,20.0,0.27,37.0
04/09/2012,15,3,30,0,19.4,0.28,27.8
04/09/2012,16,3,39,0,18.3,0.31,27.8
04/09/2012,17,3,76,0,18.3,0.33,20.4
04/09/2012,18,3,100,0,16.7,0.35,24.1
04/09/2012,19,3,82,0,16.1,0.35,29.6
04/09/2012,20,3,56,9,15.0,0.41,27.8
04/09/2012,21,3,47,4,13.9,0.42,33.3
04/09/2012,22,3,25,0,13.3,0.44,20.4
04/09/2012,23,3,27,4,12.8,0.47,18.5
04/09/2013,00,3,22,0,21.1,0.47,16.7
04/09/2013,01,3,8,0,21.1,0.47,16.7
04/09/2013,02,3,1,0,20.0,0.5,9.3
04/09/2013,03,3,2,0,17.8,0.63,14.8
04/09/2013,04,3,2,0,16.1,0.7,14.8
04/09/2013,05,3,12,0,16.7,0.67,14.8
04/09/2013,06,3,49,4,15.6,0.72,13.0
04/09/2013,07,3,188,4,18.3,0.63,11.1
04/09/2013,08,3,163,4,18.3,0.63,13.0
04/09/2013,09,3,57,4,21.1,0.53,11.1
04/09/2013,10,3,24,4,26.1,0.38,20.4
04/09/2013,11,3,46,0,27.2,0.36,22.2
04/09/2013,12,3,49,1,28.3,0.34,20.4
04/09/2013,13,3,34,1,28.9,0.32,5.6
04/09/2013,14,3,39,1,28.9,0.33,5.6
04/09/2013,15,3,47,1,28.3,0.33,18.5
04/09/2013,16,3,52,1,27.8,0.34,20.4
04/09/2013,17,3,101,1,28.3,0.33,14.8
04/09/2013,18,3,133,0,26.7,0.36,18.5
04/09/2013,19,3,112,0,24.4,0.42,13.0
04/09/2013,20,3,67,0,22.8,0.48,16.7
04/09/2013,21,3,71,2,21.7,0.49,14.8
04/09/2013,22,3,63,1,21.1,0.53,14.8
04/09/2013,23,3,50,1,21.1,0.53,16.7
04/09/2014,00,3,10,1,10.6,0.71,0.0
04/09/2014,01,3,4,1,8.9,0.71,7.4
04/09/2014,02,3,2,1,10.0,0.68,5.6
04/09/2014,03,3,1,1,8.3,0.68,0.0
04/09/2014,04,3,2,1,6.7,0.76,9.3
04/09/2014,05,3,20,1,7.2,0.71,11.1
04/09/2014,06,3,42,0,7.8,0.66,13.0
04/09/2014,07,3,185,0,10.0,0.57,18.5
04/09/2014,08,3,273,0,11.7,0.52,16.7
04/09/2014,09,3,72,0,14.4,0.44,11.1
04/09/2014,10,3,38,0,16.1,0.38,9.3
04/09/2014,11,3,35,1,17.8,0.37,13.0
04/09/2014,12,3,34,1,18.9,0.34,22.2
04/09/2014,13,3,41,0,18.3,0.31,22.2
04/09/2014,14,3,32,0,17.8,0.3,33.3
04/09/2014,15,3,45,0,20.0,0.25,18.5
04/09/2014,16,3,59,0,18.9,0.26,25.9
04/09/2014,17,3,102,0,19.4,0.22,29.6
04/09/2014,18,3,133,1,18.3,0.22,25.9
04/09/2014,19,3,117,1,17.2,0.23,16.7
04/09/2014,20,3,76,2,16.7,0.23,14.8
04/09/2014,21,3,65,2,15.0,0.27,16.7
04/09/2014,22,3,45,2,14.4,0.28,13.0
04/09/2014,23,3,35,2,13.3,0.32,7.4
04/09/2015,00,3,12,4,8.0,0.81,16.7
04/09/2015,01,3,6,4,7.2,0.86,18.5
04/09/2015,02,3,1,4,7.0,0.87,14.8
04/09/2015,04,3,1,9,7.0,0.87,13.0
04/09/2015,05,3,12,9,7.0,0.87,16.7
04/09/2015,06,3,49,4,7.2,0.86,11.1
04/09/2015,07,3,144,4,7.2,0.86,14.8
04/09/2015,08,3,232,4,7.2,0.86,7.4
04/09/2015,09,3,97,4,7.8,0.83,11.1
04/09/2015,10,3,54,4,8.3,0.83,14.8
04/09/2015,11,3,51,4,8.0,0.81,13.0
04/09/2015,12,3,40,4,9.4,0.77,13.0
04/09/2015,13,3,38,4,10.0,0.76,14.8
04/09/2015,14,3,39,4,10.0,0.74,13.0
04/09/2015,15,3,44,4,10.0,0.76,16.7
04/09/2015,16,3,54,4,10.0,0.77,16.7
04/09/2015,17,3,92,4,9.0,0.82,16.7
04/09/2015,18,3,97,4,9.0,0.82,16.7
04/09/2015,19,3,61,5,9.0,0.82,18.5
04/09/2015,20,3,37,9,8.3,0.83,11.1
04/09/2015,21,3,46,9,8.0,0.87,9.3
04/09/2015,22,3,37,9,8.0,0.87,11.1
04/09/2015,23,3,25,9,8.0,0.87,7.4
04/10/2012,00,3,7,1,12.2,0.51,14.8
04/10/2012,01,3,1,1,11.1,0.57,0.0
04/10/2012,04,3,1,2,8.3,0.71,9.3
04/10/2012,05,3,4,2,8.3,0.71,7.4
04/10/2012,06,3,35,1,7.8,0.73,7.4
04/10/2012,07,3,134,1,10.0,0.63,9.3
04/10/2012,08,3,229,1,11.7,0.66,13.0
04/10/2012,09,3,73,1,13.9,0.49,11.1
04/10/2012,10,3,37,1,16.1,0.36,9.3
04/10/2012,11,3,30,0,17.8,0.23,18.5
04/10/2012,12,3,37,0,16.7,0.24,11.1
04/10/2012,13,3,21,0,17.8,0.24,13.0
04/10/2012,14,3,31,0,19.4,0.21,20.4
04/10/2012,15,3,35,1,20.0,0.21,16.7
04/10/2012,16,3,46,1,18.9,0.2,35.2
04/10/2012,17,3,70,1,17.8,0.22,27.8
04/10/2012,18,3,111,1,16.7,0.21,24.1
04/10/2012,19,3,103,1,14.4,0.27,25.9
04/10/2012,20,3,49,1,12.8,0.31,29.6
04/10/2012,21,3,64,1,10.6,0.38,33.3
04/10/2012,22,3,31,1,9.4,0.39,27.8
04/10/2012,23,3,18,1,8.3,0.37,27.8
04/10/2013,00,3,17,1,20.6,0.54,14.8
04/10/2013,01,3,2,1,22.2,0.48,13.0
04/10/2013,02,3,1,1,19.4,0.61,13.0
04/10/2013,03,3,1,1,18.9,0.63,14.8
04/10/2013,04,3,1,1,19.4,0.61,14.8
04/10/2013,05,3,16,1,17.8,0.67,14.8
04/10/2013,06,3,62,0,18.9,0.63,7.4
04/10/2013,07,3,183,0,18.9,0.65,13.0
04/10/2013,08,3,158,4,21.1,0.57,16.7
04/10/2013,09,3,38,4,22.2,0.57,18.5
04/10/2013,10,3,32,0,26.7,0.42,11.1
04/10/2013,11,3,43,0,30.0,0.33,25.9
04/10/2013,12,3,52,0,31.1,0.31,24.1
04/10/2013,13,3,29,1,31.7,0.29,22.2
04/10/2013,14,3,38,1,32.2,0.27,27.8
04/10/2013,15,3,46,1,32.2,0.27,16.7
04/10/2013,16,3,52,0,28.9,0.35,24.1
04/10/2013,17,3,93,0,28.9,0.35,18.5
04/10/2013,18,3,129,0,28.3,0.34,20.4
04/10/2013,19,3,135,0,27.2,0.36,18.5
04/10/2013,20,3,77,0,28.3,0.33,22.2
04/10/2013,21,3,65,0,27.8,0.35,22.2
04/10/2013,22,3,55,0,26.1,0.4,14.8
04/10/2013,23,3,42,4,27.2,0.38,18.5
04/10/2014,00,3,15,2,12.8,0.35,0.0
04/10/2014,01,3,3,2,11.7,0.43,0.0
04/10/2014,03,3,1,2,8.9,0.54,5.6
04/10/2014,04,3,2,2,8.9,0.54,5.6
04/10/2014,05,3,18,2,8.3,0.61,0.0
04/10/2014,06,3,51,2,8.3,0.56,0.0
04/10/2014,07,3,174,2,10.0,0.63,0.0
04/10/2014,08,3,192,1,11.7,0.59,5.6
04/10/2014,09,3,75,1,13.0,0.54,18.5
04/10/2014,10,3,43,1,15.6,0.42,18.5
04/10/2014,11,3,36,1,18.3,0.29,14.8
04/10/2014,12,3,64,1,19.4,0.32,24.1
04/10/2014,13,3,44,0,20.6,0.26,29.6
04/10/2014,14,3,54,0,21.1,0.25,35.2
04/10/2014,15,3,53,1,22.2,0.24,27.8
04/10/2014,16,3,61,0,21.7,0.25,27.8
04/10/2014,17,3,108,1,21.7,0.26,31.5
04/10/2014,18,3,178,1,21.1,0.29,24.1
04/10/2014,19,3,114,1,20.0,0.31,16.7
04/10/2014,20,3,82,2,18.3,0.4,20.4
04/10/2014,21,3,79,2,17.2,0.45,20.4
04/10/2014,22,3,88,0,16.1,0.54,18.5
04/10/2014,23,3,37,1,17.8,0.37,20.4
04/10/2015,00,3,9,9,8.0,0.87,13.0
04/10/2015,01,3,7,9,8.0,0.87,11.1
04/10/2015,05,3,19,4,7.0,0.93,0.0
04/10/2015,06,3,44,4,8.0,0.87,5.6
04/10/2015,07,3,133,4,8.0,0.87,9.3
04/10/2015,08,3,230,9,8.0,0.93,11.1
04/10/2015,09,3,119,9,9.0,0.87,13.0
04/10/2015,10,3,46,9,10.0,0.89,14.8
04/10/2015,11,3,55,4,11.1,0.86,13.0
04/10/2015,12,3,55,4,12.0,0.82,16.7
04/10/2015,13,3,43,4,13.0,0.88,0.0
04/10/2015,14,3,43,4,13.0,0.88,9.3
04/10/2015,15,3,48,4,16.0,0.77,9.3
04/10/2015,16,3,77,4,17.0,0.77,0.0
04/10/2015,17,3,108,4,18.0,0.73,20.4
04/10/2015,18,3,98,4,19.0,0.73,5.6
04/10/2015,19,3,112,4,17.2,0.81,11.1
04/10/2015,20,3,71,4,17.0,0.82,5.6
04/10/2015,21,3,61,4,18.3,0.75,11.1
04/10/2015,22,3,68,0,17.8,0.63,22.2
04/10/2015,23,3,40,0,18.3,0.4,24.1
04/11/2012,00,3,9,1,8.0,0.4,18.5
04/11/2012,01,3,3,1,6.7,0.45,18.5
04/11/2012,05,3,6,1,5.0,0.57,7.4
04/11/2012,06,3,27,0,5.0,0.53,9.3
04/11/2012,07,3,112,0,6.1,0.49,14.8
04/11/2012,08,3,187,4,6.7,0.49,20.4
04/11/2012,09,3,68,4,8.3,0.48,22.2
04/11/2012,10,3,30,4,10.0,0.44,22.2
04/11/2012,11,3,26,4,9.4,0.44,25.9
04/11/2012,12,3,34,0,11.1,0.38,25.9
04/11/2012,13,3,29,4,11.0,0.41,24.1
04/11/2012,14,3,23,9,10.0,0.48,14.8
04/11/2012,15,3,32,0,13.3,0.33,20.4
04/11/2012,16,3,42,1,12.2,0.35,25.9
04/11/2012,17,3,85,9,10.6,0.44,27.8
04/11/2012,18,3,82,0,10.6,0.43,24.1
04/11/2012,19,3,78,1,9.4,0.46,22.2
04/11/2012,20,3,43,0,8.3,0.56,25.9
04/11/2012,21,3,37,1,7.8,0.58,22.2
04/11/2012,22,3,36,0,7.8,0.58,20.4
04/11/2012,23,3,23,1,7.2,0.63,18.5
04/11/2013,00,3,13,0,23.9,0.48,11.1
04/11/2013,01,3,9,0,26.0,0.42,25.9
04/11/2013,02,3,2,0,21.1,0.61,7.4
04/11/2013,04,3,2,1,20.0,0.63,0.0
04/11/2013,05,3,8,1,18.9,0.68,0.0
04/11/2013,06,3,47,4,17.8,0.75,5.6
04/11/2013,07,3,189,4,19.4,0.73,5.6
04/11/2013,08,3,198,4,21.1,0.63,7.4
04/11/2013,09,3,73,0,23.3,0.57,7.4
04/11/2013,10,3,32,0,24.0,0.53,9.3
04/11/2013,11,3,35,4,25.6,0.5,9.3
04/11/2013,12,3,35,4,26.7,0.47,13.0
04/11/2013,13,3,53,4,27.8,0.45,16.7
04/11/2013,14,3,31,4,28.9,0.41,13.0
04/11/2013,15,3,45,4,28.3,0.42,9.3
04/11/2013,16,3,36,4,29.4,0.38,13.0
04/11/2013,17,3,96,4,27.2,0.41,16.7
04/11/2013,18,3,124,4,25.6,0.43,11.1
04/11/2013,19,3,118,4,22.0,0.64,27.8
04/11/2013,20,3,81,1,16.1,0.78,24.1
04/11/2013,21,3,70,0,15.0,0.81,18.5
04/11/2013,22,3,48,4,15.0,0.81,20.4
04/11/2013,23,3,34,4,14.0,0.82,18.5
04/11/2014,00,3,22,0,17.8,0.37,20.4
04/11/2014,01,3,9,0,17.8,0.37,24.1
04/11/2014,02,3,5,0,17.8,0.37,24.1
04/11/2014,03,3,1,4,17.8,0.35,16.7
04/11/2014,05,3,18,4,17.2,0.4,11.1
04/11/2014,06,3,52,4,16.1,0.52,11.1
04/11/2014,07,3,157,0,16.1,0.5,16.7
04/11/2014,08,3,238,0,16.7,0.5,16.7
04/11/2014,09,3,85,0,17.8,0.46,16.7
04/11/2014,10,3,46,0,18.9,0.43,20.4
04/11/2014,11,3,42,4,20.0,0.43,14.8
04/11/2014,12,3,41,0,22.8,0.37,13.0
04/11/2014,13,3,79,0,25.6,0.3,-9999.0
04/11/2014,14,3,48,0,25.0,0.31,20.4
04/11/2014,15,3,76,0,25.6,0.3,25.9
04/11/2014,16,3,83,0,26.1,0.25,27.8
04/11/2014,17,3,114,0,26.7,0.22,29.6
04/11/2014,18,3,145,4,23.0,0.38,37.0
04/11/2014,19,3,116,4,20.6,0.49,20.4
04/11/2014,20,3,64,9,18.3,0.63,13.0
04/11/2014,21,3,33,4,18.9,0.6,5.6
04/11/2014,22,3,49,0,19.0,0.6,5.6
04/11/2014,23,3,48,0,16.7,0.72,0.0
04/11/2015,00,3,40,4,18.3,0.36,31.5
04/11/2015,01,3,46,0,17.2,0.37,7.4
04/11/2015,02,3,32,4,15.0,0.44,0.0
04/11/2015,03,3,14,4,12.8,0.72,0.0
04/11/2015,04,3,2,0,12.0,0.62,5.6
04/11/2015,05,3,8,0,11.7,0.61,9.3
04/11/2015,06,3,20,0,14.4,0.42,13.0
04/11/2015,07,3,47,0,16.1,0.39,29.6
04/11/2015,08,3,101,1,17.2,0.4,25.9
04/11/2015,09,3,143,1,17.8,0.4,31.5
04/11/2015,10,3,191,1,17.2,0.37,33.3
04/11/2015,11,3,213,1,17.2,0.35,37.0
04/11/2015,12,3,158,1,18.9,0.3,20.4
04/11/2015,13,3,132,1,18.9,0.25,25.9
04/11/2015,14,3,124,1,19.4,0.25,24.1
04/11/2015,15,3,146,1,19.4,0.23,20.4
04/11/2015,16,3,122,1,20.0,0.23,22.2
04/11/2015,17,3,108,2,18.9,0.21,22.2
04/11/2015,18,3,150,2,18.3,0.22,18.5
04/11/2015,19,3,103,2,16.7,0.24,13.0
04/11/2015,20,3,63,2,14.0,0.33,14.8
04/11/2015,21,3,68,2,14.4,0.32,11.1
04/11/2015,22,3,57,2,13.3,0.34,13.0
04/11/2015,23,3,39,2,12.2,0.4,11.1
04/12/2012,00,3,6,1,6.7,0.65,14.8
04/12/2012,01,3,2,1,6.7,0.63,18.5
04/12/2012,05,3,5,1,6.1,0.65,16.7
04/12/2012,06,3,29,1,6.1,0.65,22.2
04/12/2012,07,3,84,2,7.2,0.63,22.2
04/12/2012,08,3,216,2,9.4,0.54,24.1
04/12/2012,09,3,55,1,11.1,0.5,20.4
04/12/2012,10,3,21,1,12.2,0.47,20.4
04/12/2012,11,3,30,1,13.9,0.4,29.6
04/12/2012,12,3,36,0,15.0,0.36,29.6
04/12/2012,13,3,23,0,15.6,0.32,22.2
04/12/2012,14,3,22,0,15.0,0.31,16.7
04/12/2012,15,3,33,0,15.0,0.32,18.5
04/12/2012,16,3,42,0,14.4,0.31,20.4
04/12/2012,17,3,61,0,16.0,0.27,25.9
04/12/2012,18,3,93,0,14.4,0.3,20.4
04/12/2012,19,3,73,1,13.3,0.32,16.7
04/12/2012,20,3,78,1,12.2,0.35,9.3
04/12/2012,21,3,38,1,12.2,0.35,13.0
04/12/2012,22,3,47,1,12.2,0.35,13.0
04/12/2012,23,3,24,1,11.1,0.38,16.7
04/12/2013,00,3,13,4,13.9,0.83,20.4
04/12/2013,01,3,3,4,13.0,0.88,24.1
04/12/2013,02,3,2,4,12.2,0.9,18.5
04/12/2013,04,3,3,9,12.2,0.9,16.7
04/12/2013,05,3,6,9,12.2,0.93,14.8
04/12/2013,06,3,21,4,12.0,0.94,11.1
04/12/2013,07,3,14,7,13.0,0.94,0.0
04/12/2013,08,3,43,9,13.0,0.94,0.0
04/12/2013,09,3,42,9,15.0,0.94,13.0
04/12/2013,10,3,28,9,16.0,0.88,20.4
04/12/2013,11,3,49,4,17.0,0.88,0.0
04/12/2013,12,3,43,4,19.0,0.88,5.6
04/12/2013,13,3,46,9,22.2,0.78,18.5
04/12/2013,14,3,42,4,22.0,0.78,18.5
04/12/2013,15,3,53,0,23.0,0.73,0.0
04/12/2013,16,3,63,0,21.1,0.81,18.5
04/12/2013,17,3,95,1,22.2,0.76,18.5
04/12/2013,18,3,115,1,20.0,0.81,18.5
04/12/2013,19,3,95,0,18.0,0.77,24.1
04/12/2013,20,3,63,4,17.0,0.82,25.9
04/12/2013,21,3,63,4,16.0,0.82,11.1
04/12/2013,22,3,50,5,16.0,0.82,20.4
